pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2,office12,candidate12_1
NASH-20161108-Style005.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/NASH-20161108-Style005.pdf,NC District Court Judge District 7,John M. Britt,,,NC District Court Judge District 7,Anthony W. (Tony) Brown,,NC District Court Judge District 7,John J. Covolo,,NC District Court Judge District 7,William C. Farris,,NC District Court Judge District 7,Lamont Wiggins,Beth Freshwater-Smith,,,,,,,,,,,,,,,,,,,,
UNION-20161108-Style019.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/UNION-20161108-Style019.pdf,NC Superior Court Judge District 20B,Robert D. Palmer,Jeff Carpenter,,NC District Court Judge District 20C,Stephen Higdon,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,,,,,,,,,,,,,,,,,,,,,,,,
CRAVEN-20161108-Style004-TRENT_WOODS.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CRAVEN-20161108-Style004-TRENT_WOODS.pdf,NC Superior Court Judge District 3B,Robert J. McAfee,Josh Willey,,NC District Court Judge District 3B,Clinton D. Rowe,,NC District Court Judge District 3B,Karen A. Alexander,,NC District Court Judge District 3B,Peter Mack,,NC District Court Judge District 3B,W. David McFadyen III,,NC District Court Judge District 3B,Walter Mills,,NC District Court Judge District 3B,Paul M. Quinn,,,,,,,,,,,,,,,
STANLY-20161108-Style016-ALMOND.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/STANLY-20161108-Style016-ALMOND.pdf,NC Superior Court Judge District 20A,Kevin Marc Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20161108-Style024-NV.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/VANCE-20161108-Style024-NV.pdf,NC District Court Judge District 9,John W. Davis,,,NC District Court Judge District 9,S. Quon Bridges,Caroline S. Burnette,NC District Court Judge District 9,Amanda Stevenson,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,
YANCEY-20161108-Style009-SOUTH_TOE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/YANCEY-20161108-Style009-SOUTH_TOE.pdf,NC Superior Court Judge District 24,Greg Horne,,,NC District Court Judge District 24,Hal G. Harrison,,NC District Court Judge District 24,Ted McEntire,,NC District Court Judge District 24,Joshua J. (Josh) Teague,Rebecca (Becca) Eggers-Gryder,,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20161108-Style020.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MECKLENBURG-20161108-Style020.pdf,NC District Court Judge District 26,Kimberly Best-Staton,,,NC District Court Judge District 26,Tracy H. Hewett,Aretha Blake,NC District Court Judge District 26,Ron Chapman,,NC District Court Judge District 26,Jena Culler,,NC District Court Judge District 26,Karen Eady-Williams,,NC District Court Judge District 26,Ty Hands,,NC District Court Judge District 26,Gary L. Henderson,,NC District Court Judge District 26,Donnie Hoover,,NC District Court Judge District 26,Christy T. Mann,George Bell,NC District Court Judge District 26,David Strickland,Ben S. Thalheimer,NC District Court Judge District 26,Elizabeth Thornton Trosch,,NC District Court Judge District 26,Louis A. Trosch
MECKLENBURG-20161108-Style034.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MECKLENBURG-20161108-Style034.pdf,NC District Court Judge District 26,Louis A. Trosch,,,NC District Court Judge District 26,Kimberly Best-Staton,,NC District Court Judge District 26,Tracy H. Hewett,Aretha Blake,NC District Court Judge District 26,Ron Chapman,,NC District Court Judge District 26,Jena Culler,,NC District Court Judge District 26,Karen Eady-Williams,,NC District Court Judge District 26,Ty Hands,,NC District Court Judge District 26,Gary L. Henderson,,NC District Court Judge District 26,Donnie Hoover,,NC District Court Judge District 26,Christy T. Mann,George Bell,NC District Court Judge District 26,David Strickland,Ben S. Thalheimer,NC District Court Judge District 26,Elizabeth Thornton Trosch
GASTON-20161108-Style007.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GASTON-20161108-Style007.pdf,NC District Court Judge District 27A,James A. Jackson,,,NC District Court Judge District 27A,Pennie Miller Thrower,,NC District Court Judge District 27A,Richard B. Abernethy,,NC District Court Judge District 27A,John K. Greenlee,,NC District Court Judge District 27A,Angela G. Hoyle,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20161108-Style008.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MECKLENBURG-20161108-Style008.pdf,NC District Court Judge District 26,Louis A. Trosch,,,NC District Court Judge District 26,Kimberly Best-Staton,,NC District Court Judge District 26,Tracy H. Hewett,Aretha Blake,NC District Court Judge District 26,Ron Chapman,,NC District Court Judge District 26,Jena Culler,,NC District Court Judge District 26,Karen Eady-Williams,,NC District Court Judge District 26,Ty Hands,,NC District Court Judge District 26,Gary L. Henderson,,NC District Court Judge District 26,Donnie Hoover,,NC District Court Judge District 26,Christy T. Mann,George Bell,NC District Court Judge District 26,David Strickland,Ben S. Thalheimer,NC District Court Judge District 26,Elizabeth Thornton Trosch
GUILFORD-20161108-Style047.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GUILFORD-20161108-Style047.pdf,NC District Court Judge District 18,Betty J. Brown,,,NC District Court Judge District 18,Susan R. Burch,,NC District Court Judge District 18,Avery Michelle Crump,,NC District Court Judge District 18,Michelle Fletcher,,NC District Court Judge District 18,John Stone,Angela C. Foster,NC District Court Judge District 18,Angie Fox,,NC District Court Judge District 18,Tabatha Holliday,,NC District Court Judge District 18,Randle L. Jones,Tonia A. Cutchin,NC District Court Judge District 18,Miranda Reynolds Reavis,Bill Davis,NC District Court Judge District 18,Marc Tyrey,Mark Cummings,NC District Court Judge District 18,David Sherrill,Lora Christine Cubbage,NC District Court Judge District 18,Teresa Vincent
GUILFORD-20161108-Style053.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GUILFORD-20161108-Style053.pdf,NC District Court Judge District 18,Betty J. Brown,,,NC District Court Judge District 18,Susan R. Burch,,NC District Court Judge District 18,Avery Michelle Crump,,NC District Court Judge District 18,Michelle Fletcher,,NC District Court Judge District 18,John Stone,Angela C. Foster,NC District Court Judge District 18,Angie Fox,,NC District Court Judge District 18,Tabatha Holliday,,NC District Court Judge District 18,Randle L. Jones,Tonia A. Cutchin,NC District Court Judge District 18,Miranda Reynolds Reavis,Bill Davis,NC District Court Judge District 18,Marc Tyrey,Mark Cummings,NC District Court Judge District 18,David Sherrill,Lora Christine Cubbage,NC District Court Judge District 18,Teresa Vincent
CHEROKEE-20161108-Style005-CULBERSON.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CHEROKEE-20161108-Style005-CULBERSON.pdf,NC District Court Judge District 30,Richard K. Walker,,,NC District Court Judge District 30,Monica Hayes Leslie,,NC District Court Judge District 30,Tessa Shelton Sellers,Kimberly N. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20161108-Style084.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GUILFORD-20161108-Style084.pdf,NC District Court Judge District 18,Betty J. Brown,,,NC District Court Judge District 18,Susan R. Burch,,NC District Court Judge District 18,Avery Michelle Crump,,NC District Court Judge District 18,Michelle Fletcher,,NC District Court Judge District 18,John Stone,Angela C. Foster,NC District Court Judge District 18,Angie Fox,,NC District Court Judge District 18,Tabatha Holliday,,NC District Court Judge District 18,Randle L. Jones,Tonia A. Cutchin,NC District Court Judge District 18,Miranda Reynolds Reavis,Bill Davis,NC District Court Judge District 18,Marc Tyrey,Mark Cummings,NC District Court Judge District 18,David Sherrill,Lora Christine Cubbage,NC District Court Judge District 18,Teresa Vincent
ROWAN-20161108-Style007-SOUTH_LOCKE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/ROWAN-20161108-Style007-SOUTH_LOCKE.pdf,NC District Court Judge District 19C,Marshall Bickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IREDELL-20161108-Style024-FALLSTOWN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/IREDELL-20161108-Style024-FALLSTOWN.pdf,NC Superior Court Judge District 22A,Joe Crosswhite,,,NC District Court Judge District 22A,Edward Lawrence Hedrick IV,,NC District Court Judge District 22A,Christine Underwood,,NC District Court Judge District 22A,Deborah Brown,,NC District Court Judge District 22A,L. Dale Graham,,,,,,,,,,,,,,,,,,,,,
RANDOLPH-20161108-Style013-DEEP_RIVER.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/RANDOLPH-20161108-Style013-DEEP_RIVER.pdf,NC District Court Judge District 19B,Darren C. Allen,Don (Skipper) Creed,,NC District Court Judge District 19B,James P. (Jimmy) Hill,,NC District Court Judge District 19B,Rob Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEAUFORT-20161108-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/BEAUFORT-20161108-Style002.pdf,NC District Court Judge District 2,Chris McLendon,,,NC District Court Judge District 2,Michael A. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND-20161108-Style058.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CUMBERLAND-20161108-Style058.pdf,NC District Court Judge District 12,Mike Hardin,Tiffany Marie Whitfield,,NC District Court Judge District 12,Lou Olivera,,NC District Court Judge District 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND-20161108-Style059.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CUMBERLAND-20161108-Style059.pdf,NC District Court Judge District 12,Mike Hardin,Tiffany Marie Whitfield,,NC District Court Judge District 12,Lou Olivera,,NC District Court Judge District 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEAUFORT-20161108-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/BEAUFORT-20161108-Style003.pdf,NC District Court Judge District 2,Chris McLendon,,,NC District Court Judge District 2,Michael A. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20161108-Style085.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GUILFORD-20161108-Style085.pdf,NC District Court Judge District 18,Betty J. Brown,,,NC District Court Judge District 18,Susan R. Burch,,NC District Court Judge District 18,Avery Michelle Crump,,NC District Court Judge District 18,Michelle Fletcher,,NC District Court Judge District 18,John Stone,Angela C. Foster,NC District Court Judge District 18,Angie Fox,,NC District Court Judge District 18,Tabatha Holliday,,NC District Court Judge District 18,Randle L. Jones,Tonia A. Cutchin,NC District Court Judge District 18,Miranda Reynolds Reavis,Bill Davis,NC District Court Judge District 18,Marc Tyrey,Mark Cummings,NC District Court Judge District 18,David Sherrill,Lora Christine Cubbage,NC District Court Judge District 18,Teresa Vincent
GUILFORD-20161108-Style052.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GUILFORD-20161108-Style052.pdf,NC District Court Judge District 18,Betty J. Brown,,,NC District Court Judge District 18,Susan R. Burch,,NC District Court Judge District 18,Avery Michelle Crump,,NC District Court Judge District 18,Michelle Fletcher,,NC District Court Judge District 18,John Stone,Angela C. Foster,NC District Court Judge District 18,Angie Fox,,NC District Court Judge District 18,Tabatha Holliday,,NC District Court Judge District 18,Randle L. Jones,Tonia A. Cutchin,NC District Court Judge District 18,Miranda Reynolds Reavis,Bill Davis,NC District Court Judge District 18,Marc Tyrey,Mark Cummings,NC District Court Judge District 18,David Sherrill,Lora Christine Cubbage,NC District Court Judge District 18,Teresa Vincent
ROWAN-20161108-Style010-FRANKLIN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/ROWAN-20161108-Style010-FRANKLIN.pdf,NC District Court Judge District 19C,Marshall Bickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CURRITUCK-20161108-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CURRITUCK-20161108-Style001.pdf,NC District Court Judge District 1,Edgar L. Barnes,,,NC District Court Judge District 1,Amber Davis Malarney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRANVILLE-20161108-Style016-CREDLE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GRANVILLE-20161108-Style016-CREDLE.pdf,NC District Court Judge District 9,John W. Davis,,,NC District Court Judge District 9,S. Quon Bridges,Caroline S. Burnette,NC District Court Judge District 9,Amanda Stevenson,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20161108-Style046.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GUILFORD-20161108-Style046.pdf,NC District Court Judge District 18,Betty J. Brown,,,NC District Court Judge District 18,Susan R. Burch,,NC District Court Judge District 18,Avery Michelle Crump,,NC District Court Judge District 18,Michelle Fletcher,,NC District Court Judge District 18,John Stone,Angela C. Foster,NC District Court Judge District 18,Angie Fox,,NC District Court Judge District 18,Tabatha Holliday,,NC District Court Judge District 18,Randle L. Jones,Tonia A. Cutchin,NC District Court Judge District 18,Miranda Reynolds Reavis,Bill Davis,NC District Court Judge District 18,Marc Tyrey,Mark Cummings,NC District Court Judge District 18,David Sherrill,Lora Christine Cubbage,NC District Court Judge District 18,Teresa Vincent
MECKLENBURG-20161108-Style009.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MECKLENBURG-20161108-Style009.pdf,NC District Court Judge District 26,Louis A. Trosch,,,NC District Court Judge District 26,Kimberly Best-Staton,,NC District Court Judge District 26,Tracy H. Hewett,Aretha Blake,NC District Court Judge District 26,Ron Chapman,,NC District Court Judge District 26,Jena Culler,,NC District Court Judge District 26,Karen Eady-Williams,,NC District Court Judge District 26,Ty Hands,,NC District Court Judge District 26,Gary L. Henderson,,NC District Court Judge District 26,Donnie Hoover,,NC District Court Judge District 26,Christy T. Mann,George Bell,NC District Court Judge District 26,David Strickland,Ben S. Thalheimer,NC District Court Judge District 26,Elizabeth Thornton Trosch
MONTGOMERY-20161108-Style028-TROY_2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MONTGOMERY-20161108-Style028-TROY_2.pdf,NC District Court Judge District 19B,Darren C. Allen,Don (Skipper) Creed,,NC District Court Judge District 19B,James P. (Jimmy) Hill,,NC District Court Judge District 19B,Rob Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20161108-Style035.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MECKLENBURG-20161108-Style035.pdf,NC District Court Judge District 26,Louis A. Trosch,,,NC District Court Judge District 26,Kimberly Best-Staton,,NC District Court Judge District 26,Tracy H. Hewett,Aretha Blake,NC District Court Judge District 26,Ron Chapman,,NC District Court Judge District 26,Jena Culler,,NC District Court Judge District 26,Karen Eady-Williams,,NC District Court Judge District 26,Ty Hands,,NC District Court Judge District 26,Gary L. Henderson,,NC District Court Judge District 26,Donnie Hoover,,NC District Court Judge District 26,Christy T. Mann,George Bell,NC District Court Judge District 26,David Strickland,Ben S. Thalheimer,NC District Court Judge District 26,Elizabeth Thornton Trosch
GASTON-20161108-Style006.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/GASTON-20161108-Style006.pdf,NC District Court Judge District 27A,James A. Jackson,,,NC District Court Judge District 27A,Pennie Miller Thrower,,NC District Court Judge District 27A,Richard B. Abernethy,,NC District Court Judge District 27A,John K. Greenlee,,NC District Court Judge District 27A,Angela G. Hoyle,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20161108-Style021.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MECKLENBURG-20161108-Style021.pdf,NC District Court Judge District 26,Louis A. Trosch,,,NC District Court Judge District 26,Kimberly Best-Staton,,NC District Court Judge District 26,Tracy H. Hewett,Aretha Blake,NC District Court Judge District 26,Ron Chapman,,NC District Court Judge District 26,Jena Culler,,NC District Court Judge District 26,Karen Eady-Williams,,NC District Court Judge District 26,Ty Hands,,NC District Court Judge District 26,Gary L. Henderson,,NC District Court Judge District 26,Donnie Hoover,,NC District Court Judge District 26,Christy T. Mann,George Bell,NC District Court Judge District 26,David Strickland,Ben S. Thalheimer,NC District Court Judge District 26,Elizabeth Thornton Trosch
RANDOLPH-20161108-Style007-ASHEBORO_SOUTH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/RANDOLPH-20161108-Style007-ASHEBORO_SOUTH.pdf,NC District Court Judge District 19B,Darren C. Allen,Don (Skipper) Creed,,NC District Court Judge District 19B,James P. (Jimmy) Hill,,NC District Court Judge District 19B,Rob Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRAVEN-20161108-Style025-EPWORTH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CRAVEN-20161108-Style025-EPWORTH.pdf,NC Superior Court Judge District 3B,Robert J. McAfee,Josh Willey,,NC District Court Judge District 3B,Karen A. Alexander,,NC District Court Judge District 3B,Peter Mack,,NC District Court Judge District 3B,W. David McFadyen III,,NC District Court Judge District 3B,Walter Mills,,NC District Court Judge District 3B,Paul M. Quinn,,NC District Court Judge District 3B,Clinton D. Rowe,,,,,,,,,,,,,,,
UNION-20161108-Style018.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/UNION-20161108-Style018.pdf,NC Superior Court Judge District 20B,Robert D. Palmer,Jeff Carpenter,,NC District Court Judge District 20C,Stephen Higdon,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20161108-Style002-CC.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/VANCE-20161108-Style002-CC.pdf,NC District Court Judge District 9,John W. Davis,,,NC District Court Judge District 9,S. Quon Bridges,Caroline S. Burnette,NC District Court Judge District 9,Amanda Stevenson,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,
