pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2,office12,candidate12_1
8GROCK35.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 17A,James A. Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROCK36.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 17A,James A. Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROCK37.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 17A,James A. Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROCK38.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 17A,James A. Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROCK39.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 17A,James A. Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROCK40.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 17A,James A. Grogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROWA01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 19C,Marshall Bickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROWA02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 19C,Marshall Bickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROWA03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 19C,Marshall Bickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROWA04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 19C,Marshall Bickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GROWA05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 19C,Marshall Bickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GRUTH01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GRUTH02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSAMP01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 4,Andrew Jackson,Carol Jones,,DISTRICT COURT JUDGE DISTRICT 4,"James L. (Jim) Moore, Jr.",Stephanie L. Villaver,DISTRICT COURT JUDGE DISTRICT 4,"Henry L. Stevens, IV",,DISTRICT COURT JUDGE DISTRICT 4,Leonard W. Thagard,,DISTRICT COURT JUDGE DISTRICT 4,"W.M. (Mac) Cameron, III",,DISTRICT COURT JUDGE DISTRICT 4,"Louis F. Foy, Jr.",,,,,,,,,,,,,,,,,,
8GSAMP02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 4,Andrew Jackson,Carol Jones,,DISTRICT COURT JUDGE DISTRICT 4,"James L. (Jim) Moore, Jr.",Stephanie L. Villaver,DISTRICT COURT JUDGE DISTRICT 4,"Henry L. Stevens, IV",,DISTRICT COURT JUDGE DISTRICT 4,Leonard W. Thagard,,DISTRICT COURT JUDGE DISTRICT 4,"W.M. (Mac) Cameron, III",,DISTRICT COURT JUDGE DISTRICT 4,"Louis F. Foy, Jr.",,,,,,,,,,,,,,,,,,
8GSAMP03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 4,Andrew Jackson,Carol Jones,,DISTRICT COURT JUDGE DISTRICT 4,"James L. (Jim) Moore, Jr.",Stephanie L. Villaver,DISTRICT COURT JUDGE DISTRICT 4,"Henry L. Stevens, IV",,DISTRICT COURT JUDGE DISTRICT 4,Leonard W. Thagard,,DISTRICT COURT JUDGE DISTRICT 4,"W.M. (Mac) Cameron, III",,DISTRICT COURT JUDGE DISTRICT 4,"Louis F. Foy, Jr.",,,,,,,,,,,,,,,,,,
8GSAMP04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 4,Andrew Jackson,Carol Jones,,DISTRICT COURT JUDGE DISTRICT 4,"James L. (Jim) Moore, Jr.",Stephanie L. Villaver,DISTRICT COURT JUDGE DISTRICT 4,"Henry L. Stevens, IV",,DISTRICT COURT JUDGE DISTRICT 4,Leonard W. Thagard,,DISTRICT COURT JUDGE DISTRICT 4,"W.M. (Mac) Cameron, III",,DISTRICT COURT JUDGE DISTRICT 4,"Louis F. Foy, Jr.",,,,,,,,,,,,,,,,,,
8GSAMP05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 4,"Louis F. Foy, Jr.",,,DISTRICT COURT JUDGE DISTRICT 4,Andrew Jackson,Carol Jones,DISTRICT COURT JUDGE DISTRICT 4,"James L. (Jim) Moore, Jr.",Stephanie L. Villaver,DISTRICT COURT JUDGE DISTRICT 4,"Henry L. Stevens, IV",,DISTRICT COURT JUDGE DISTRICT 4,Leonard W. Thagard,,DISTRICT COURT JUDGE DISTRICT 4,"W.M. (Mac) Cameron, III",,,,,,,,,,,,,,,,,,
8GSAMP06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 4,Andrew Jackson,Carol Jones,,DISTRICT COURT JUDGE DISTRICT 4,"James L. (Jim) Moore, Jr.",Stephanie L. Villaver,DISTRICT COURT JUDGE DISTRICT 4,"Henry L. Stevens, IV",,DISTRICT COURT JUDGE DISTRICT 4,Leonard W. Thagard,,DISTRICT COURT JUDGE DISTRICT 4,"W.M. (Mac) Cameron, III",,DISTRICT COURT JUDGE DISTRICT 4,"Louis F. Foy, Jr.",,,,,,,,,,,,,,,,,,
8GSAMP07.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 4,Andrew Jackson,Carol Jones,,DISTRICT COURT JUDGE DISTRICT 4,"James L. (Jim) Moore, Jr.",Stephanie L. Villaver,DISTRICT COURT JUDGE DISTRICT 4,"Henry L. Stevens, IV",,DISTRICT COURT JUDGE DISTRICT 4,Leonard W. Thagard,,DISTRICT COURT JUDGE DISTRICT 4,"W.M. (Mac) Cameron, III",,DISTRICT COURT JUDGE DISTRICT 4,"Louis F. Foy, Jr.",,,,,,,,,,,,,,,,,,
8GSAMP08.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 4,"Louis F. Foy, Jr.",,,DISTRICT COURT JUDGE DISTRICT 4,Andrew Jackson,Carol Jones,DISTRICT COURT JUDGE DISTRICT 4,"James L. (Jim) Moore, Jr.",Stephanie L. Villaver,DISTRICT COURT JUDGE DISTRICT 4,"Henry L. Stevens, IV",,DISTRICT COURT JUDGE DISTRICT 4,Leonard W. Thagard,,DISTRICT COURT JUDGE DISTRICT 4,"W.M. (Mac) Cameron, III",,,,,,,,,,,,,,,,,,
8GSAMP09.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 4,Andrew Jackson,Carol Jones,,DISTRICT COURT JUDGE DISTRICT 4,"James L. (Jim) Moore, Jr.",Stephanie L. Villaver,DISTRICT COURT JUDGE DISTRICT 4,"Henry L. Stevens, IV",,DISTRICT COURT JUDGE DISTRICT 4,Leonard W. Thagard,,DISTRICT COURT JUDGE DISTRICT 4,"W.M. (Mac) Cameron, III",,DISTRICT COURT JUDGE DISTRICT 4,"Louis F. Foy, Jr.",,,,,,,,,,,,,,,,,,
8GSCOT01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 16A,Richard T. Brown,Gregory B. Thompson,,DISTRICT COURT JUDGE DISTRICT 16A,"John H. Horne, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSCOT02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 16A,Richard T. Brown,Gregory B. Thompson,,DISTRICT COURT JUDGE DISTRICT 16A,"John H. Horne, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSCOT03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 16A,Richard T. Brown,Gregory B. Thompson,,DISTRICT COURT JUDGE DISTRICT 16A,"John H. Horne, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSTAN01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 20A,Kevin M. Bridges,Charles Weaver Collini,Tanya Wallace,DISTRICT COURT JUDGE DISTRICT 20A,Lisa Blue Thacker,,DISTRICT COURT JUDGE DISTRICT 20A,John Daniel,Amanda L. (Amy) Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSTOK01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 17B,Moses Massey,,,DISTRICT COURT JUDGE DISTRICT 17B,Mark Badgett,"William F. (Bill) Southern, III",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSURR01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 17B,Moses Massey,,,DISTRICT COURT JUDGE DISTRICT 17B,Mark Badgett,"William F. (Bill) Southern, I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSURR02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 17B,Moses Massey,,,DISTRICT COURT JUDGE DISTRICT 17B,Mark Badgett,"William F. (Bill) Southern, I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSURR03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 17B,Moses Massey,,,DISTRICT COURT JUDGE DISTRICT 17B,Mark Badgett,"William F. (Bill) Southern, I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSURR04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSURR05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 17B,Moses Massey,,,DISTRICT COURT JUDGE DISTRICT 17B,Mark Badgett,"William F. (Bill) Southern, I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSURR06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 17B,Moses Massey,,,DISTRICT COURT JUDGE DISTRICT 17B,Mark Badgett,"William F. (Bill) Southern, I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSURR07.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 17B,Moses Massey,,,DISTRICT COURT JUDGE DISTRICT 17B,Mark Badgett,"William F. (Bill) Southern, I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSWAI01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSWAI02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSWAI03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSWAI04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSWAI05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GSWAI06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GTRAN01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 29B,"T. McAvoy (Mack) Brittain, Jr.",,,DISTRICT COURT JUDGE DISTRICT 29B,Athena Brooks,,DISTRICT COURT JUDGE DISTRICT 29B,"Ronald E. Justice, Jr.",Peter Knight,DISTRICT COURT JUDGE DISTRICT 29B,David Fox,,,,,,,,,,,,,,,,,,,,,,,,
8GTRAN02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 29B,"T. McAvoy (Mack) Brittain, Jr.",,,DISTRICT COURT JUDGE DISTRICT 29B,Athena Brooks,,DISTRICT COURT JUDGE DISTRICT 29B,"Ronald E. Justice, Jr.",Peter Knight,DISTRICT COURT JUDGE DISTRICT 29B,David Fox,,,,,,,,,,,,,,,,,,,,,,,,
8GTRAN03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 29B,"T. McAvoy (Mack) Brittain, Jr.",,,DISTRICT COURT JUDGE DISTRICT 29B,Athena Brooks,,DISTRICT COURT JUDGE DISTRICT 29B,"Ronald E. Justice, Jr.",Peter Knight,DISTRICT COURT JUDGE DISTRICT 29B,David Fox,,,,,,,,,,,,,,,,,,,,,,,,
8GTRAN04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 29B,"T. McAvoy (Mack) Brittain, Jr.",,,DISTRICT COURT JUDGE DISTRICT 29B,Athena Brooks,,DISTRICT COURT JUDGE DISTRICT 29B,"Ronald E. Justice, Jr.",Peter Knight,DISTRICT COURT JUDGE DISTRICT 29B,David Fox,,,,,,,,,,,,,,,,,,,,,,,,
